,time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index
6977,2023-10-18 17:00:00,106.6,27.6,400.0,25.4,12.9,87.0,0.22,189.0,0.0
6978,2023-10-18 18:00:00,125.7,35.6,472.0,31.0,14.4,73.0,0.24,214.0,0.0
6979,2023-10-18 19:00:00,143.0,40.0,570.0,38.4,16.4,53.0,0.26,247.0,0.0
6980,2023-10-18 20:00:00,156.0,42.1,634.0,42.9,17.6,39.0,0.26,268.0,0.0
6981,2023-10-18 21:00:00,161.1,43.2,635.0,41.7,17.1,36.0,0.24,269.0,0.0
6982,2023-10-18 22:00:00,156.9,43.2,602.0,37.5,15.8,38.0,0.22,258.0,0.0
6983,2023-10-18 23:00:00,144.8,41.6,566.0,33.0,14.5,40.0,0.2,238.0,0.0
6984,2023-10-19 00:00:00,128.1,39.1,531.0,28.8,13.4,41.0,0.19,207.0,0.0
6985,2023-10-19 01:00:00,111.5,36.8,492.0,24.4,12.3,42.0,0.19,166.0,0.0
6986,2023-10-19 02:00:00,96.2,34.8,463.0,21.1,11.6,42.0,0.19,130.0,0.0
6987,2023-10-19 03:00:00,83.4,33.6,442.0,19.4,11.4,40.0,0.2,101.0,0.0
6988,2023-10-19 04:00:00,75.0,34.2,432.0,18.9,11.6,38.0,0.22,76.0,0.0
6989,2023-10-19 05:00:00,73.8,34.7,452.0,19.5,12.8,39.0,0.23,69.0,0.0
6990,2023-10-19 06:00:00,69.8,36.2,533.0,22.5,14.4,40.0,0.25,60.0,0.05
6991,2023-10-19 07:00:00,68.9,39.2,638.0,26.3,16.6,44.0,0.26,47.0,0.45
6992,2023-10-19 08:00:00,68.0,39.2,678.0,27.0,18.2,55.0,0.27,36.0,1.65
6993,2023-10-19 09:00:00,59.6,35.2,586.0,21.7,18.9,83.0,0.27,29.0,3.4
6994,2023-10-19 10:00:00,48.7,28.9,428.0,13.3,19.0,119.0,0.27,25.0,5.25
6995,2023-10-19 11:00:00,43.0,23.3,308.0,7.0,18.5,146.0,0.25,26.0,6.45
6996,2023-10-19 12:00:00,42.1,19.6,265.0,4.1,16.8,156.0,0.23,36.0,6.5
6997,2023-10-19 13:00:00,45.2,18.2,261.0,3.3,14.4,156.0,0.22,52.0,5.3
6998,2023-10-19 14:00:00,50.4,18.5,285.0,5.4,12.9,150.0,0.23,64.0,3.4
6999,2023-10-19 15:00:00,56.0,18.7,341.0,11.9,12.7,137.0,0.23,69.0,1.6
7000,2023-10-19 16:00:00,61.7,19.4,426.0,21.4,13.4,118.0,0.23,71.0,0.45
7001,2023-10-19 17:00:00,65.9,24.7,543.0,32.9,16.0,103.0,0.22,83.0,0.0
7002,2023-10-19 18:00:00,95.2,40.0,710.0,41.7,19.8,84.0,0.23,93.0,0.0
7003,2023-10-19 19:00:00,108.0,46.7,940.0,53.8,25.0,58.0,0.25,107.0,0.0
7004,2023-10-19 20:00:00,116.9,49.2,1103.0,61.6,28.6,38.0,0.26,125.0,0.0
7005,2023-10-19 21:00:00,128.1,51.0,1145.0,61.6,29.2,30.0,0.26,150.0,0.0
7006,2023-10-19 22:00:00,139.7,52.4,1121.0,57.3,28.1,29.0,0.26,179.0,0.0
7007,2023-10-19 23:00:00,147.1,50.8,1069.0,52.5,26.2,29.0,0.25,199.0,0.0
7008,2023-10-20 00:00:00,144.4,45.6,986.0,48.0,23.3,28.0,0.25,206.0,0.0
7009,2023-10-20 01:00:00,138.3,41.9,875.0,42.9,19.6,29.0,0.25,205.0,0.0
7010,2023-10-20 02:00:00,131.3,38.5,783.0,38.4,16.9,30.0,0.24,200.0,0.0
7011,2023-10-20 03:00:00,122.0,35.6,716.0,34.4,15.9,31.0,0.23,191.0,0.0
7012,2023-10-20 04:00:00,115.7,34.7,667.0,31.0,16.0,32.0,0.22,179.0,0.0
7013,2023-10-20 05:00:00,124.8,36.3,653.0,28.4,17.5,37.0,0.2,190.0,0.0
7014,2023-10-20 06:00:00,127.6,42.3,783.0,33.4,19.9,40.0,0.19,173.0,0.05
7015,2023-10-20 07:00:00,132.7,51.1,952.0,39.9,23.2,46.0,0.19,148.0,0.5
7016,2023-10-20 08:00:00,113.4,46.8,1009.0,41.3,25.5,61.0,0.19,122.0,1.75
7017,2023-10-20 09:00:00,85.9,33.5,845.0,32.7,26.2,96.0,0.2,92.0,3.65
7018,2023-10-20 10:00:00,57.2,23.5,568.0,19.0,25.9,140.0,0.21,61.0,5.55
7019,2023-10-20 11:00:00,47.6,23.3,359.0,8.7,25.0,173.0,0.21,37.0,6.7
7020,2023-10-20 12:00:00,42.7,22.6,285.0,4.4,23.1,185.0,0.21,26.0,6.7
7021,2023-10-20 13:00:00,39.2,21.5,278.0,3.4,20.6,185.0,0.2,23.0,5.45
7022,2023-10-20 14:00:00,36.4,20.0,311.0,6.4,18.8,177.0,0.19,21.0,3.5
7023,2023-10-20 15:00:00,35.3,18.9,388.0,15.6,18.3,158.0,0.18,19.0,1.65
7024,2023-10-20 16:00:00,36.2,18.8,504.0,28.7,18.5,129.0,0.18,19.0,0.45
7025,2023-10-20 17:00:00,61.2,33.5,585.0,35.9,20.5,116.0,0.21,36.0,0.0
7026,2023-10-20 18:00:00,82.4,46.4,790.0,47.3,25.2,93.0,0.2,42.0,0.0
7027,2023-10-20 19:00:00,98.5,55.3,1077.0,62.9,31.7,62.0,0.2,51.0,0.0
7028,2023-10-20 20:00:00,112.0,61.2,1317.0,74.0,37.1,37.0,0.2,65.0,0.0
7029,2023-10-20 21:00:00,129.0,67.5,1486.0,77.0,40.9,25.0,0.19,86.0,0.0
7030,2023-10-20 22:00:00,148.1,73.8,1607.0,75.5,43.6,20.0,0.19,112.0,0.0
7031,2023-10-20 23:00:00,155.5,73.6,1627.0,71.2,43.0,19.0,0.19,133.0,0.0
7032,2023-10-21 00:00:00,149.5,66.6,1481.0,63.4,36.7,22.0,0.2,148.0,0.0
7033,2023-10-21 01:00:00,142.5,58.2,1234.0,52.8,27.2,28.0,0.2,158.0,0.0
7034,2023-10-21 02:00:00,132.2,49.6,1020.0,43.8,19.7,33.0,0.2,161.0,0.0
7035,2023-10-21 03:00:00,121.5,43.3,870.0,37.3,16.3,35.0,0.2,156.0,0.0
7036,2023-10-21 04:00:00,110.1,39.8,753.0,32.4,15.1,35.0,0.19,143.0,0.0
7037,2023-10-21 05:00:00,123.4,45.6,881.0,40.6,19.3,28.0,0.21,151.0,0.0
7038,2023-10-21 06:00:00,124.3,49.5,995.0,44.0,21.0,32.0,0.2,137.0,0.0
7039,2023-10-21 07:00:00,132.7,59.3,1142.0,48.2,23.4,39.0,0.19,117.0,0.45
7040,2023-10-21 08:00:00,115.3,54.9,1167.0,47.6,25.3,55.0,0.19,98.0,1.65
7041,2023-10-21 09:00:00,85.2,44.0,953.0,37.4,26.7,89.0,0.19,80.0,3.5
7042,2023-10-21 10:00:00,57.9,25.7,619.0,22.4,27.7,133.0,0.18,63.0,5.4
7043,2023-10-21 11:00:00,47.0,20.2,366.0,11.1,27.5,165.0,0.18,48.0,6.55
7044,2023-10-21 12:00:00,39.5,18.5,269.0,5.5,25.2,179.0,0.19,36.0,6.5
7045,2023-10-21 13:00:00,34.2,17.4,252.0,3.6,21.8,181.0,0.19,26.0,5.2
7046,2023-10-21 14:00:00,31.1,17.1,297.0,7.5,19.6,174.0,0.2,18.0,3.3
7047,2023-10-21 15:00:00,29.6,17.2,404.0,20.9,19.4,153.0,0.21,12.0,1.55
7048,2023-10-21 16:00:00,30.2,18.7,572.0,40.1,20.4,121.0,0.21,8.0,0.4
7049,2023-10-21 17:00:00,65.9,39.8,790.0,55.5,23.2,99.0,0.26,24.0,0.0
7050,2023-10-21 18:00:00,84.1,53.4,922.0,60.3,26.0,82.0,0.24,21.0,0.0
7051,2023-10-21 19:00:00,89.6,58.4,1108.0,66.8,30.0,59.0,0.24,17.0,0.0
7052,2023-10-21 20:00:00,89.6,59.1,1265.0,71.7,33.7,40.0,0.24,14.0,0.0
7053,2023-10-21 21:00:00,95.2,63.1,1370.0,73.3,37.1,31.0,0.25,13.0,0.0
7054,2023-10-21 22:00:00,103.8,68.9,1446.0,73.2,40.2,26.0,0.26,14.0,0.0
7055,2023-10-21 23:00:00,109.4,72.4,1491.0,72.4,41.9,22.0,0.26,15.0,0.0
7056,2023-10-22 00:00:00,111.8,74.0,1496.0,71.5,41.6,18.0,0.26,16.0,0.0
7057,2023-10-22 01:00:00,112.5,74.3,1469.0,69.9,39.8,15.0,0.27,17.0,0.0
7058,2023-10-22 02:00:00,111.8,73.3,1426.0,67.0,37.5,14.0,0.28,18.0,0.0
7059,2023-10-22 03:00:00,109.2,71.5,1351.0,61.1,34.1,15.0,0.31,19.0,0.0
7060,2023-10-22 04:00:00,104.1,67.5,1261.0,53.8,30.2,18.0,0.34,20.0,0.0
7061,2023-10-22 05:00:00,88.2,59.6,967.0,49.0,26.5,19.0,0.32,8.0,0.0
7062,2023-10-22 06:00:00,97.3,66.1,1112.0,53.3,28.6,31.0,0.33,7.0,0.0
7063,2023-10-22 07:00:00,116.4,79.6,1299.0,58.7,31.5,48.0,0.34,5.0,0.4
7064,2023-10-22 08:00:00,103.4,70.8,1344.0,58.2,34.4,73.0,0.36,6.0,1.45
7065,2023-10-22 09:00:00,85.0,56.8,1109.0,46.3,37.8,111.0,0.39,11.0,3.05
7066,2023-10-22 10:00:00,61.9,36.3,733.0,28.5,41.1,157.0,0.42,19.0,4.55
7067,2023-10-22 11:00:00,52.5,29.9,448.0,14.9,42.2,191.0,0.45,25.0,5.45
7068,2023-10-22 12:00:00,48.3,26.9,354.0,9.3,39.1,206.0,0.46,25.0,5.35
7069,2023-10-22 13:00:00,45.9,24.6,351.0,7.8,33.7,210.0,0.47,24.0,4.3
7070,2023-10-22 14:00:00,45.8,23.3,375.0,9.1,29.2,204.0,0.47,30.0,2.65
7071,2023-10-22 15:00:00,47.1,23.1,414.0,14.2,26.9,186.0,0.47,47.0,1.15
7072,2023-10-22 16:00:00,53.6,24.2,480.0,21.9,25.5,158.0,0.53,71.0,0.3
7073,2023-10-22 17:00:00,92.0,32.8,521.0,27.1,25.0,134.0,0.55,118.0,0.0
7074,2023-10-22 18:00:00,115.0,34.9,556.0,28.1,25.5,119.0,0.49,141.0,0.0
7075,2023-10-22 19:00:00,122.9,37.8,605.0,29.6,26.2,98.0,0.44,173.0,0.0
7076,2023-10-22 20:00:00,130.4,41.0,650.0,30.8,26.2,80.0,0.4,193.0,0.0
7077,2023-10-22 21:00:00,136.0,44.0,693.0,32.2,25.2,69.0,0.38,193.0,0.0
7078,2023-10-22 22:00:00,133.2,45.3,733.0,33.4,23.6,60.0,0.36,181.0,0.0
7079,2023-10-22 23:00:00,126.2,45.2,746.0,32.6,21.8,56.0,0.35,164.0,0.0
7080,2023-10-23 00:00:00,117.6,44.7,713.0,28.1,19.8,57.0,0.35,142.0,0.0
7081,2023-10-23 01:00:00,108.3,44.6,653.0,21.8,17.7,62.0,0.35,116.0,0.0
7082,2023-10-23 02:00:00,100.6,44.4,608.0,17.1,16.2,65.0,0.36,94.0,0.0
7083,2023-10-23 03:00:00,95.7,44.9,583.0,15.4,15.6,63.0,0.37,79.0,0.0
7084,2023-10-23 04:00:00,93.4,46.0,573.0,15.4,15.6,59.0,0.38,69.0,0.0
7085,2023-10-23 05:00:00,98.0,49.0,641.0,17.8,16.3,56.0,0.4,67.0,0.0
7086,2023-10-23 06:00:00,100.8,52.6,731.0,22.3,18.1,55.0,0.41,63.0,0.0
7087,2023-10-23 07:00:00,104.5,57.0,847.0,28.1,20.5,56.0,0.41,58.0,0.4
7088,2023-10-23 08:00:00,106.6,58.4,885.0,30.1,22.0,67.0,0.42,54.0,1.35
7089,2023-10-23 09:00:00,101.5,56.0,769.0,24.5,22.1,98.0,0.42,52.0,2.8
7090,2023-10-23 10:00:00,89.2,47.6,574.0,15.1,21.3,140.0,0.42,51.0,4.3
7091,2023-10-23 11:00:00,76.4,37.0,419.0,7.9,20.0,169.0,0.41,53.0,5.25
7092,2023-10-23 12:00:00,70.8,31.4,340.0,4.3,17.7,177.0,0.41,62.0,5.0
7093,2023-10-23 13:00:00,71.5,29.5,300.0,2.8,14.9,172.0,0.42,73.0,4.0
7094,2023-10-23 14:00:00,75.0,29.2,310.0,5.6,13.3,161.0,0.43,81.0,2.55
7095,2023-10-23 15:00:00,79.9,29.5,385.0,15.3,13.4,142.0,0.42,79.0,1.2
7096,2023-10-23 16:00:00,82.0,30.5,511.0,29.2,14.7,116.0,0.43,74.0,0.3
7097,2023-10-23 17:00:00,88.2,33.4,497.0,28.5,15.1,108.0,0.43,103.0,0.0
7098,2023-10-23 18:00:00,97.8,38.8,546.0,31.7,16.9,95.0,0.47,115.0,0.0
7099,2023-10-23 19:00:00,107.8,41.2,614.0,36.1,19.4,77.0,0.47,131.0,0.0
7100,2023-10-23 20:00:00,112.7,41.2,661.0,38.6,20.8,62.0,0.45,141.0,0.0
7101,2023-10-23 21:00:00,112.2,40.9,670.0,38.0,20.4,55.0,0.39,140.0,0.0
7102,2023-10-23 22:00:00,110.8,42.4,657.0,35.6,18.9,51.0,0.33,133.0,0.0
7103,2023-10-23 23:00:00,107.1,42.4,638.0,32.6,17.4,49.0,0.28,123.0,0.0
7104,2023-10-24 00:00:00,101.7,41.6,609.0,28.6,15.9,47.0,0.25,111.0,0.0
7105,2023-10-24 01:00:00,96.4,41.2,573.0,24.1,14.4,47.0,0.23,97.0,0.0
7106,2023-10-24 02:00:00,91.0,40.9,551.0,21.0,13.4,45.0,0.22,85.0,0.0
7107,2023-10-24 03:00:00,85.7,40.0,535.0,20.2,13.0,41.0,0.21,76.0,0.0
7108,2023-10-24 04:00:00,82.0,39.8,533.0,20.9,13.2,36.0,0.21,68.0,0.0
7109,2023-10-24 05:00:00,73.8,37.1,498.0,15.6,13.3,52.0,0.28,54.0,0.0
7110,2023-10-24 06:00:00,76.6,40.7,625.0,21.3,15.2,48.0,0.27,50.0,0.0
7111,2023-10-24 07:00:00,82.7,46.4,793.0,28.7,18.0,43.0,0.27,45.0,0.4
7112,2023-10-24 08:00:00,83.6,48.5,871.0,32.1,21.2,52.0,0.27,39.0,1.45
7113,2023-10-24 09:00:00,79.4,48.0,774.0,27.4,25.9,87.0,0.28,32.0,3.05
7114,2023-10-24 10:00:00,75.2,46.9,586.0,18.6,31.1,136.0,0.29,25.0,4.65
7115,2023-10-24 11:00:00,63.3,38.2,433.0,11.5,33.2,170.0,0.3,22.0,5.65
7116,2023-10-24 12:00:00,56.0,31.0,348.0,7.0,29.5,179.0,0.29,25.0,5.45
7117,2023-10-24 13:00:00,51.6,26.4,297.0,4.2,22.7,175.0,0.28,32.0,4.3
7118,2023-10-24 14:00:00,48.3,23.2,302.0,6.2,17.8,163.0,0.27,37.0,2.7
7119,2023-10-24 15:00:00,47.3,21.8,391.0,16.7,16.9,142.0,0.27,36.0,1.25
7120,2023-10-24 16:00:00,49.7,23.9,536.0,32.0,17.8,114.0,0.28,32.0,0.35
7121,2023-10-24 17:00:00,75.9,39.7,628.0,40.0,18.8,96.0,0.29,48.0,0.0
7122,2023-10-24 18:00:00,92.2,49.6,752.0,46.4,21.5,79.0,0.29,52.0,0.0
7123,2023-10-24 19:00:00,98.5,53.0,920.0,55.0,25.1,56.0,0.3,58.0,0.0
7124,2023-10-24 20:00:00,103.1,53.9,1029.0,59.9,27.0,38.0,0.29,66.0,0.0
7125,2023-10-24 21:00:00,109.2,54.8,1031.0,58.1,25.6,31.0,0.28,80.0,0.0
7126,2023-10-24 22:00:00,113.2,54.0,975.0,52.6,22.5,31.0,0.26,97.0,0.0
7127,2023-10-24 23:00:00,112.7,50.1,895.0,45.9,19.4,32.0,0.25,107.0,0.0
7128,2023-10-25 00:00:00,108.0,45.2,787.0,37.8,16.6,35.0,0.24,108.0,0.0
7129,2023-10-25 01:00:00,100.4,41.6,656.0,28.6,13.8,41.0,0.23,102.0,0.0
7130,2023-10-25 02:00:00,92.0,39.6,558.0,21.8,11.9,44.0,0.22,93.0,0.0
7131,2023-10-25 03:00:00,84.3,38.5,506.0,18.7,11.2,43.0,0.22,80.0,0.0
7132,2023-10-25 04:00:00,77.3,37.8,486.0,18.0,11.2,41.0,0.22,63.0,0.0
7133,2023-10-25 05:00:00,74.0,38.8,526.0,19.5,11.9,36.0,0.23,50.0,0.0
7134,2023-10-25 06:00:00,73.8,41.6,638.0,23.6,13.7,35.0,0.24,42.0,0.0
7135,2023-10-25 07:00:00,75.4,45.4,786.0,28.9,16.1,35.0,0.24,31.0,0.4
7136,2023-10-25 08:00:00,74.5,46.8,842.0,30.4,18.1,46.0,0.23,23.0,1.45
7137,2023-10-25 09:00:00,68.7,43.9,718.0,24.5,19.3,79.0,0.22,19.0,3.15
7138,2023-10-25 10:00:00,58.3,36.3,502.0,14.8,19.9,124.0,0.23,18.0,4.8
7139,2023-10-25 11:00:00,50.6,29.8,337.0,7.4,19.8,156.0,0.23,19.0,5.8
7140,2023-10-25 12:00:00,47.3,26.5,275.0,4.1,18.2,167.0,0.22,23.0,5.75
7141,2023-10-25 13:00:00,44.9,23.6,263.0,3.1,15.7,165.0,0.21,29.0,4.55
7142,2023-10-25 14:00:00,43.5,20.9,288.0,5.6,14.1,157.0,0.2,35.0,2.9
7143,2023-10-25 15:00:00,44.6,18.9,361.0,13.8,14.1,141.0,0.19,40.0,1.35
7144,2023-10-25 16:00:00,49.6,20.0,470.0,25.4,14.8,119.0,0.19,46.0,0.35
7145,2023-10-25 17:00:00,78.7,39.8,635.0,38.8,16.3,99.0,0.31,56.0,0.0
7146,2023-10-25 18:00:00,94.8,48.0,745.0,45.2,19.0,82.0,0.31,67.0,0.0
7147,2023-10-25 19:00:00,105.0,51.6,893.0,53.9,22.7,59.0,0.31,83.0,0.0
7148,2023-10-25 20:00:00,113.2,53.1,981.0,58.4,24.6,42.0,0.3,98.0,0.0
7149,2023-10-25 21:00:00,120.1,53.9,957.0,55.6,23.1,37.0,0.3,112.0,0.0
7150,2023-10-25 22:00:00,121.5,52.2,873.0,48.8,19.9,39.0,0.29,124.0,0.0
7151,2023-10-25 23:00:00,115.9,47.1,780.0,41.2,16.8,42.0,0.28,128.0,0.0
7152,2023-10-26 00:00:00,105.9,42.4,683.0,32.8,14.4,46.0,0.26,118.0,0.0
7153,2023-10-26 01:00:00,95.0,39.3,578.0,23.7,12.3,52.0,0.24,99.0,0.0
7154,2023-10-26 02:00:00,84.3,37.7,501.0,17.2,10.8,55.0,0.22,81.0,0.0
7155,2023-10-26 03:00:00,75.0,36.2,458.0,14.7,10.1,54.0,0.21,67.0,0.0
7156,2023-10-26 04:00:00,68.9,35.3,444.0,14.7,10.1,51.0,0.2,54.0,0.0
7157,2023-10-26 05:00:00,66.6,35.6,481.0,16.4,10.8,47.0,0.2,43.0,0.0
7158,2023-10-26 06:00:00,69.8,38.6,598.0,21.2,12.6,43.0,0.19,41.0,0.0
7159,2023-10-26 07:00:00,74.7,43.1,753.0,27.4,15.0,40.0,0.18,38.0,0.45
7160,2023-10-26 08:00:00,75.7,44.2,820.0,29.8,16.9,47.0,0.18,35.0,1.6
7161,2023-10-26 09:00:00,72.2,41.8,714.0,24.6,17.7,77.0,0.18,31.0,3.35
7162,2023-10-26 10:00:00,64.0,37.5,519.0,15.5,17.9,118.0,0.19,28.0,5.15
7163,2023-10-26 11:00:00,52.4,29.5,365.0,8.5,17.5,148.0,0.19,27.0,6.25
7164,2023-10-26 12:00:00,44.2,23.1,292.0,4.7,15.8,158.0,0.19,31.0,6.2
7165,2023-10-26 13:00:00,41.1,19.4,260.0,3.0,13.5,156.0,0.18,38.0,5.0
7166,2023-10-26 14:00:00,40.6,16.9,277.0,5.7,12.2,147.0,0.17,44.0,3.2
7167,2023-10-26 15:00:00,43.9,16.1,362.0,15.9,12.5,128.0,0.17,47.0,1.45
7168,2023-10-26 16:00:00,47.8,17.5,496.0,30.4,13.8,102.0,0.17,49.0,0.35
7169,2023-10-26 17:00:00,70.8,35.4,734.0,50.0,17.2,78.0,0.24,54.0,0.0
7170,2023-10-26 18:00:00,88.0,44.0,845.0,52.9,20.0,65.0,0.25,64.0,0.0
7171,2023-10-26 19:00:00,95.7,46.7,994.0,56.6,23.8,47.0,0.26,78.0,0.0
7172,2023-10-26 20:00:00,103.1,48.0,1076.0,57.8,25.6,34.0,0.27,92.0,0.0
7173,2023-10-26 21:00:00,109.0,48.0,1032.0,54.8,23.7,30.0,0.28,106.0,0.0
7174,2023-10-26 22:00:00,110.1,45.8,920.0,49.3,20.0,31.0,0.27,120.0,0.0
7175,2023-10-26 23:00:00,106.9,42.1,810.0,43.0,16.6,33.0,0.25,125.0,0.0
7176,2023-10-27 00:00:00,99.7,38.9,714.0,35.2,14.3,38.0,0.22,116.0,0.0
7177,2023-10-27 01:00:00,91.0,37.1,619.0,26.5,12.5,44.0,0.19,100.0,0.0
7178,2023-10-27 02:00:00,82.9,36.4,555.0,20.6,11.4,48.0,0.17,83.0,0.0
7179,2023-10-27 03:00:00,75.4,36.1,523.0,18.8,11.3,47.0,0.17,69.0,0.0
7180,2023-10-27 04:00:00,70.3,36.1,521.0,19.8,12.0,43.0,0.16,55.0,0.0
7181,2023-10-27 05:00:00,65.2,36.3,548.0,19.3,13.1,48.0,0.17,38.0,0.0
7182,2023-10-27 06:00:00,69.8,41.1,726.0,26.2,15.6,43.0,0.16,33.0,0.0
7183,2023-10-27 07:00:00,80.3,49.7,962.0,35.3,18.9,39.0,0.16,27.0,0.45
7184,2023-10-27 08:00:00,78.5,50.4,1066.0,38.9,21.4,48.0,0.16,21.0,1.6
7185,2023-10-27 09:00:00,71.2,46.4,910.0,31.8,22.3,85.0,0.16,15.0,3.4
7186,2023-10-27 10:00:00,57.5,38.4,623.0,19.3,22.3,135.0,0.17,10.0,5.25
7187,2023-10-27 11:00:00,45.9,29.9,397.0,9.7,21.4,171.0,0.17,8.0,6.35
7188,2023-10-27 12:00:00,38.3,23.7,300.0,5.0,18.9,179.0,0.16,11.0,6.3
7189,2023-10-27 13:00:00,35.0,20.1,264.0,3.1,15.5,172.0,0.16,18.0,5.05
7190,2023-10-27 14:00:00,34.3,18.0,285.0,6.1,13.3,159.0,0.16,24.0,3.2
7191,2023-10-27 15:00:00,35.9,16.8,365.0,16.6,12.9,139.0,0.16,27.0,1.45
7192,2023-10-27 16:00:00,41.1,19.3,502.0,32.0,13.7,112.0,0.15,28.0,0.35
7193,2023-10-27 17:00:00,70.1,36.0,698.0,46.9,16.8,94.0,0.2,50.0,0.0
7194,2023-10-27 18:00:00,94.3,48.7,949.0,55.6,23.6,77.0,0.2,64.0,0.0
7195,2023-10-27 19:00:00,115.5,58.8,1299.0,67.6,33.0,52.0,0.21,83.0,0.0
7196,2023-10-27 20:00:00,135.5,67.5,1580.0,75.8,40.4,33.0,0.23,104.0,0.0
7197,2023-10-27 21:00:00,155.1,75.0,1740.0,77.3,44.3,23.0,0.24,125.0,0.0
7198,2023-10-27 22:00:00,171.8,79.9,1831.0,75.1,46.0,18.0,0.25,147.0,0.0
7199,2023-10-27 23:00:00,177.0,79.6,1846.0,71.2,45.4,16.0,0.25,165.0,0.0
7200,2023-10-28 00:00:00,175.6,76.1,1749.0,65.2,40.8,16.0,0.25,176.0,0.0
7201,2023-10-28 01:00:00,172.8,71.0,1577.0,57.4,33.8,18.0,0.25,182.0,0.0
7202,2023-10-28 02:00:00,166.2,66.1,1431.0,51.1,28.5,20.0,0.25,185.0,0.0
7203,2023-10-28 03:00:00,159.7,62.4,1323.0,46.1,26.5,19.0,0.25,186.0,0.0
7204,2023-10-28 04:00:00,157.4,60.8,1241.0,42.6,26.3,18.0,0.26,185.0,0.0
7205,2023-10-28 05:00:00,157.4,61.5,1184.0,47.8,25.4,16.0,0.24,179.0,0.0
7206,2023-10-28 06:00:00,169.5,69.2,1403.0,59.0,28.7,20.0,0.26,170.0,0.0
7207,2023-10-28 07:00:00,194.2,86.4,1688.0,73.4,33.2,28.0,0.28,159.0,0.4
7208,2023-10-28 08:00:00,174.6,81.5,1771.0,77.9,37.4,49.0,0.3,149.0,1.4
7209,2023-10-28 09:00:00,143.0,62.6,1455.0,62.6,41.4,96.0,0.33,146.0,2.95
7210,2023-10-28 10:00:00,124.3,47.0,936.0,37.2,45.0,156.0,0.35,146.0,4.55
7211,2023-10-28 11:00:00,107.3,36.6,541.0,17.6,45.6,200.0,0.36,139.0,5.4
7212,2023-10-28 12:00:00,93.6,34.6,394.0,8.7,40.8,219.0,0.37,120.0,5.35
7213,2023-10-28 13:00:00,83.8,33.5,370.0,5.6,33.0,222.0,0.37,95.0,4.3
7214,2023-10-28 14:00:00,77.3,32.9,417.0,9.3,27.1,211.0,0.37,73.0,2.7
7215,2023-10-28 15:00:00,72.6,32.7,525.0,23.6,24.5,181.0,0.37,57.0,1.25
7216,2023-10-28 16:00:00,73.8,36.8,703.0,44.8,23.8,137.0,0.36,44.0,0.3
7217,2023-10-28 17:00:00,116.9,64.7,918.0,61.7,24.0,99.0,0.47,53.0,0.0
7218,2023-10-28 18:00:00,140.2,79.9,1201.0,69.9,31.3,80.0,0.46,56.0,0.0
7219,2023-10-28 19:00:00,156.9,90.6,1591.0,81.2,41.3,54.0,0.45,60.0,0.0
7220,2023-10-28 20:00:00,167.6,97.3,1888.0,88.5,48.9,34.0,0.45,64.0,0.0
7221,2023-10-28 21:00:00,176.5,103.1,1998.0,87.9,51.8,25.0,0.44,66.0,0.0
7222,2023-10-28 22:00:00,183.0,107.1,2013.0,83.5,52.3,22.0,0.44,67.0,0.0
7223,2023-10-28 23:00:00,184.4,107.6,2013.0,80.2,52.0,19.0,0.45,69.0,0.0
7224,2023-10-29 00:00:00,185.3,107.8,2016.0,80.3,51.0,14.0,0.46,71.0,0.0
7225,2023-10-29 01:00:00,188.6,109.2,2003.0,81.6,49.1,9.0,0.5,73.0,0.0
7226,2023-10-29 02:00:00,191.9,110.6,1992.0,82.6,47.9,6.0,0.53,76.0,0.0
7227,2023-10-29 03:00:00,193.7,110.8,1972.0,81.6,48.0,3.0,0.54,82.0,0.0
7228,2023-10-29 04:00:00,194.2,109.4,1955.0,80.4,48.7,2.0,0.53,89.0,0.0
7229,2023-10-29 05:00:00,169.0,100.8,1672.0,78.0,43.8,4.0,0.53,54.0,0.0
7230,2023-10-29 06:00:00,179.7,107.6,1804.0,84.2,45.9,18.0,0.53,52.0,0.0
7231,2023-10-29 07:00:00,201.2,122.0,1967.0,91.7,48.9,40.0,0.52,50.0,0.3
7232,2023-10-29 08:00:00,191.9,116.9,1958.0,90.0,52.6,73.0,0.52,52.0,1.2
7233,2023-10-29 09:00:00,177.9,104.5,1612.0,70.2,58.7,130.0,0.53,63.0,2.55
7234,2023-10-29 10:00:00,163.0,87.3,1092.0,41.2,65.4,200.0,0.54,79.0,3.95
7235,2023-10-29 11:00:00,147.6,72.6,689.0,19.0,66.9,248.0,0.55,87.0,4.75
7236,2023-10-29 12:00:00,125.7,61.5,508.0,8.6,58.3,261.0,0.56,81.0,4.65
7237,2023-10-29 13:00:00,109.7,53.8,442.0,4.9,44.5,254.0,0.56,68.0,3.75
7238,2023-10-29 14:00:00,99.4,48.9,462.0,8.7,34.0,234.0,0.55,56.0,2.4
7239,2023-10-29 15:00:00,94.3,46.9,576.0,23.5,30.0,200.0,0.53,46.0,1.1
7240,2023-10-29 16:00:00,96.6,51.6,777.0,45.7,29.4,153.0,0.5,38.0,0.3
7241,2023-10-29 17:00:00,138.8,78.2,1042.0,68.0,33.6,117.0,0.51,46.0,0.0
7242,2023-10-29 18:00:00,163.4,94.8,1337.0,79.5,40.7,92.0,0.47,49.0,0.0
